"Date"	"Price..Open."	"Price..High."	"Price..Low."	"Price..Close."	"Real.Volume"	"Circulating.Marketcap"	"Marketcap.Dominance"
"2354"	2017-12-30	14439.390453018	14551.8427520508	12029.7123440461	12591.5141314805	2591942941.24097	242259043667.541	45.4624097724478
"2353"	2017-12-31	12589.7770241176	14300.0265615602	12408.0642593428	13930.57538972	1627019897.75879	211252637374.77	44.0028619528628
"2352"	2018-01-01	13859.3967312566	14027.3599785793	12924.6286612466	13476.7300775191	1157008795.14079	232583598353.262	44.3131731913749
"2351"	2018-01-02	13483.1117751067	15406.2516894029	12925.2627499088	14810.3805738659	2173624818.9415	226297877971.721	42.8319901010312
"2350"	2018-01-03	14811.8628940223	15481.5514228959	14565.8232573442	15155.5263555637	1882910446.82154	248628653678.494	42.8131111609931
"2349"	2018-01-04	15154.8702076864	15466.9032411778	14199.7717261112	15234.3088819454	2299287745.05871	254418390458.038	40.2205359267599
"2348"	2018-01-05	15223.6094939857	17153.581165943	14832.2744362449	17002.02645489	2698704330.63161	255599777463.122	40.3336892797288
"2347"	2018-01-06	17005.1166964063	17270.7755169804	16229.8491714286	17161.2516286985	1930030055.71041	285546613979.285	43.3002402514199
"2346"	2018-01-07	17187.7667724401	17218.1334159156	15840.3041995458	16247.1393482721	1679641508.15302	288648769447.825	42.0474387376303
"2345"	2018-01-08	16182.3619372802	16386.8643090848	13748.6566107598	15004.6253997177	2638744506.28167	271797927504.425	39.4404366226188
"2344"	2018-01-09	15025.7892755308	15437.1825130191	14215.3204093908	14521.2845070955	1835651014.94634	252403217357.944	38.8879371532802
"2343"	2018-01-10	14495.8626753447	14941.9946051304	13450.8530780024	14929.5415537128	2272772957.68756	243531758659.961	37.7838406260836
"2342"	2018-01-11	14919.6420365258	14990.7411914836	12654.8794422407	13334.8605304431	2977513724.11016	250687455544.762	38.369103478159
"2341"	2018-01-12	13338.6187237223	14195.5659805448	12820.3590397296	13843.2928437337	1710225889.15002	224152168896.77	38.1640127510943
"2340"	2018-01-13	13838.2065266791	14635.6582393714	13770.3649078648	14258.6538607752	1300838502.93899	232573510244.778	36.6421996920754
"2339"	2018-01-14	14216.9235752708	14415.2668369289	12996.6644635353	13614.6789073939	1493043537.95117	238966121657.467	36.1874791002689
"2338"	2018-01-15	13635.0586176209	14356.593422237	13393.1250913094	13621.0144201166	1523927875.15516	229211466476.473	36.4154068641229
"2337"	2018-01-16	13594.4687664085	13622.3354426445	9890.04166902128	11304.9232649708	5370841939.52698	228556298909.513	37.4669016564474
"2336"	2018-01-17	11322.3891094634	11827.6722475018	9189.15590985087	11157.9651782695	5027310260.88608	190380842242.551	39.242198763996
"2335"	2018-01-18	11143.4789960528	12083.8824745904	10637.6445551682	11198.8633434062	3358075207.68328	187396755506.327	38.2423474324995
"2334"	2018-01-19	11214.2532193785	12065.6427080987	10839.9965186364	11566.1139473334	2009387850.51124	188610193587.822	37.8750900669262
"2333"	2018-01-20	11564.7747383521	13066.0543358202	11520.3162515819	12814.6553542424	1982860534.47262	194531349032.671	37.9120060602322
"2332"	2018-01-21	12762.0449776255	12810.3756369166	11075.5247248038	11557.432344824	2176312892.71867	214700545731.144	37.9844848777317
"2331"	2018-01-22	11537.2426961507	11942.0539940885	10020.8555213354	10812.0818786256	2500919758.65043	194119374726.128	38.4414363631134
"2330"	2018-01-23	10814.5414378849	11425.1886025284	9947.97035847774	10830.9788651885	2277891285.17619	181983586511.723	38.2291652485515
"2329"	2018-01-24	10855.9087473831	11552.9355007067	10488.3077623969	11397.8477478638	1738809858.8934	182703628254.23	38.4111027256895
"2328"	2018-01-25	11400.1683618317	11756.1292408526	10887.3232590367	11159.997853318	1487552695.78171	191886006376.218	38.2041355593627
"2327"	2018-01-26	11161.2288209591	11657.4468343936	10295.7933897448	11082.7690452582	2225866001.40725	187885864298.093	37.9572127262258
"2326"	2018-01-27	11088.8438640162	11617.3561529809	10831.2464215842	11422.2186373091	1377526056.86815	186689136853.206	38.0501617597707
"2325"	2018-01-28	11428.8062004814	12035.7918795454	11347.5220535016	11683.6972268481	1366903313.64014	192435276376.675	37.9015268280164
"2324"	2018-01-29	11721.358002232	11821.3381459616	11022.3399826718	11174.1726787587	1174536185.09728	197382899063.754	37.0767724235797
"2323"	2018-01-30	11177.2199126833	11218.0612952297	9803.57665402872	10058.1270952459	2280585869.75374	188243195069.784	37.0749758502268
"2322"	2018-01-31	10054.8129334139	10366.978545225	9629.64936670043	10171.3565902905	1630627733.08962	169354736536.84	37.5120204296165
"2321"	2018-02-01	10182.5445310057	10252.1950119107	8620.70765395424	9072.38597473157	2712469603.25514	171526565801.785	37.0220695978382
"2320"	2018-02-02	9085.99852782262	9138.46749802444	7706.73689511251	8839.70883954383	3684824576.66022	153074180879.095	37.4097592814848
"2319"	2018-02-03	8856.83704543431	9464.01067956049	8147.22388926533	9202.16950719853	1684406192.13237	149231030427.681	38.5090885026796
"2318"	2018-02-04	9199.44099167125	9362.46251142833	7833.59729180882	8164.31018307165	1934503462.29106	155024188374.561	37.732531839759
"2317"	2018-02-05	8168.87732978831	8357.74363544647	6572.68477618364	6884.77458199549	3484799714.88038	137676607689.357	38.5307710853806
"2316"	2018-02-06	6885.01716215308	7941.68879794439	5946.01449616535	7694.47408053752	4779952711.57613	116053339328.907	39.2178969739955
"2315"	2018-02-07	7693.41472762262	8603.57992207408	7190.9784386711	7586.6210064577	3058842602.3909	129693234492.282	38.1758439813427
"2314"	2018-02-08	7570.72177727262	8644.19074031672	7563.7996962999	8244.59894141019	1808237061.851	127637355091.854	38.8535836209998
"2313"	2018-02-09	8241.16738757272	8731.81442880481	7754.20162413155	8684.27867014046	1579653310.97106	138954539758.766	38.542526632128
"2312"	2018-02-10	8684.03307842877	9078.0806495617	8163.03599215566	8554.14864613357	1850234608.4222	146437251665.951	37.7216888691008
"2311"	2018-02-11	8553.20586690342	8560.55446248781	7827.50186732649	8070.91282559599	1420171138.97839	144247287735.993	37.9276071776727
"2310"	2018-02-12	8075.71680128341	8985.12349763391	8068.11360011661	8896.08551456144	1686548122.32586	136211341257.256	37.792600201002
"2309"	2018-02-13	8891.01777745855	8937.62888435972	8359.58592039837	8527.66899038644	1460092478.81262	149981087934.099	38.3753347362103
"2308"	2018-02-14	8527.97597989879	9499.86439816169	8521.5471450451	9470.03677230715	1972897369.02015	143876085986.628	38.1202067535059
"2307"	2018-02-15	9471.54891670579	10233.2065437833	9343.61715060024	10025.4965002491	2662565479.33867	159810689483.8	38.0547449754103
"2306"	2018-02-16	10052.7218122721	10305.2411110883	9701.91093665157	10181.3508377175	1826669282.10629	169636431788.401	39.2073243589411
"2305"	2018-02-17	10179.9982020243	11121.2709896116	10063.5938369389	11093.281629146	2203869653.95638	171803152349.927	38.8663731611377
"2304"	2018-02-18	11078.0280898306	11291.1702384853	10147.6793863059	10416.2702449807	2842707755.8899	186981237848.782	39.9182015691347
"2303"	2018-02-19	10391.6993807184	11268.518959786	10337.4736931079	11172.5379592708	2069410164.94976	175418052737.302	40.3146269575654
"2302"	2018-02-20	11170.5166778805	11786.8916672288	11079.3750178817	11224.1139647818	2756168682.80688	188584654382.878	41.1178600798485
"2301"	2018-02-21	11217.549187483	11286.8190459349	10229.0466800026	10458.1302897816	3329687526.07177	189402386260.196	43.0020413079605
"2300"	2018-02-22	10461.1998458394	10940.6831561295	9716.53191594796	9832.88972927383	3020823268.18345	176651323134.46	42.6655084851304
"2299"	2018-02-23	9823.92828508525	10421.0560415258	9585.86381843424	10147.8808918791	2451212437.64361	165908332642.409	42.6153203919654
"2298"	2018-02-24	10148.2412092045	10510.9909193012	9367.58677255104	9688.77272776446	2082112025.21854	171403796837.738	41.8545099397919
"2297"	2018-02-25	9666.4059075299	9858.85958852352	9301.49956611894	9586.99039200891	1388041930.68418	163286263323.27	41.5808378099344
"2296"	2018-02-26	9589.56045865799	10450.2536880389	9376.61622961779	10318.3819418318	2000263208.75419	162005088954.953	41.2670249758977
"2295"	2018-02-27	10317.307023278	10877.5262849585	10132.5635511187	10576.4799144024	1857442801.07358	174320208687.4	42.1305200984283
"2294"	2018-02-28	10599.0219306477	11080.2799536608	10275.6463554562	10319.6070271857	1946954469.6703	179100582220.445	42.6135154669243
"2293"	2018-03-01	10320.754374667	11087.0184825437	10228.7951728915	10910.9685360777	1666660112.06436	174419754352.969	43.0299113180765
"2292"	2018-03-02	10913.8137142184	11190.2247625673	10775.1909256703	11022.6232139786	1556891370.69481	184463687170.226	43.4188537089326
"2291"	2018-03-03	11030.7350439084	11526.2809265373	11013.7541442485	11445.7150956589	1532323660.33649	186464699914.016	44.0469259368717
"2290"	2018-03-04	11448.0317871482	11546.2253292121	11058.5505745674	11500.297566825	1336266967.0657	193539911168.952	45.0906624634517
"2289"	2018-03-05	11499.3261336572	11681.852022995	11376.0249875084	11437.2411063735	1411336896.85023	194428521780.3	44.7228613110174
"2288"	2018-03-06	11454.7249603263	11460.7279130987	10568.8494401989	10719.8543051504	2102610245.73929	193696759599.085	45.3313158729732
"2287"	2018-03-07	10714.2198072982	10898.6882318033	9421.72726114024	9915.89119583437	3052871778.58069	181196028233.119	44.9059767994588
"2286"	2018-03-08	9893.85086262389	10122.7002518294	9066.51314326091	9294.53878801048	2493917548.8688	167342216879.413	45.1185371748056
"2285"	2018-03-09	9299.09557550291	9415.27212834595	8359.9835918897	9235.44907410331	3357825225.33233	157299678930.369	45.2754733266718
"2284"	2018-03-10	9245.65715035312	9506.46543209919	8687.13352911756	8781.89380404088	1929756396.79801	156411922836.05	44.4588416346353
"2283"	2018-03-11	8780.46922700159	9742.31990087399	8453.19123690663	9533.73221764495	2296957819.77862	148558978004.327	44.7572485641978
"2282"	2018-03-12	9535.8190020824	9895.07565408605	8774.33199067481	9125.62163909228	2310926835.27071	161358128203.953	45.0589550383977
"2281"	2018-03-13	9123.89651567366	9476.49550453242	8835.56140427669	9145.81270598133	1977951891.16419	154405928075.288	45.081887289706
"2280"	2018-03-14	9165.68855162691	9398.36505537351	7909.3771844802	8180.01885315001	2442699470.89619	155129691282.202	45.0928042014047
"2279"	2018-03-15	8196.78118626164	8421.1241452914	7667.22482410561	8252.63703968871	2424780131.41001	138745659586.565	45.4970684964988
"2278"	2018-03-16	8267.32541214976	8607.49302883728	7893.25487370878	8260.21356870566	1768769859.8617	139955879696.522	45.7999183991803
"2277"	2018-03-17	8274.47765200873	8358.41858010066	7722.5865533595	7851.23262030173	1481055312.96377	140092372623.23	46.0705332696165
"2276"	2018-03-18	7855.21892932414	8294.4535565185	7278.5123798991	8183.19040108128	2441999074.0831	133008880435.121	46.8551084108393
"2275"	2018-03-19	8188.65717791541	8727.34303118863	8098.26310147667	8602.76255062922	2366252061.02053	138670710244.39	47.6299918452359
"2274"	2018-03-20	8594.30712194659	9040.68485104772	8313.49939963859	8909.62992678283	1966957396.27996	145553832358.806	47.0980951177739
"2273"	2018-03-21	8908.9531671336	9178.74633102846	8758.44775764989	8894.79034183231	1726916608.13645	150899632048.642	47.2191839175765
"2272"	2018-03-22	8894.28804083063	9094.87837897658	8480.78167559782	8714.821924933	1729465222.79569	150667137299.67	47.2001540868407
"2271"	2018-03-23	8710.37276621456	8920.98902610583	8273.63273688622	8913.73542112327	1577801307.6429	147566139947.387	47.4053137120194
"2270"	2018-03-24	8926.14200641184	9030.01541310374	8483.13458893884	8537.20910505989	1359662843.15499	151238986773.045	47.7364376518141
"2269"	2018-03-25	8527.74787919247	8677.15368139302	8363.36197650005	8458.97451534426	1085825325.71029	144503237776.399	47.4992683993222
"2268"	2018-03-26	8449.81076201549	8501.57035192536	7847.68467691969	8143.47749032595	1812945882.83217	143198435744.722	46.5362266357971
"2267"	2018-03-27	8144.87302737875	8216.62534661291	7734.86735897394	7793.28729132057	1550056503.92359	138046161387.951	47.3221883099261
"2266"	2018-03-28	7789.11623216916	8108.21843063139	7733.96164496901	7941.69960970628	1131000930.26535	132029643278.868	48.2352682318115
"2265"	2018-03-29	7938.41390442604	7968.73974165618	6899.03580170326	7095.25899881771	2324632230.10558	134575404470.723	47.8627370970826
"2264"	2018-03-30	7095.41604270882	7274.8606542839	6562.31389279432	6828.21699139335	2615231759.47717	120298914727.237	49.1302380491229
"2263"	2018-03-31	6841.21480883454	7218.79292737646	6785.19094830519	6919.23296796211	1497265181.50409	116000019596.102	47.5417716150131
"2262"	2018-04-01	6934.98542054018	7037.43729065499	6432.79890114586	6815.33456019989	1523612314.00956	117604045480.437	48.1953234704697
"2261"	2018-04-02	6815.64190057656	7116.31411936457	6772.90590533134	7053.94897288763	1252922244.66915	115593502011.038	48.4103909499478
"2260"	2018-04-03	7053.90858179188	7519.55232537752	7011.78441743811	7409.93244145853	1491865803.90598	119648889867.349	48.3692962029284
"2259"	2018-04-04	7412.76642978166	7423.08151015474	6692.0823529139	6791.45654270913	1490924270.71452	125749486190.435	48.2156564887993
"2258"	2018-04-05	6793.93424780451	6923.1191579129	6568.76447130959	6768.48696850952	1297626387.47985	115264925343.172	48.1461100795312
"2257"	2018-04-06	6771.03058057042	6852.82416405102	6502.59940725097	6610.31174334719	978507324.501317	114888035729.124	48.1743225782548
"2256"	2018-04-07	6610.66927441289	7085.70847408883	6595.53787848036	6897.63734388756	970440917.089065	112181975275.532	48.456034696328
"2255"	2018-04-08	6890.47551732712	7112.71349835318	6884.40721638986	7013.67038016574	698094817.04902	116944111635.04	48.0608042401268
"2254"	2018-04-09	7023.56260962572	7184.01269934931	6613.19062508191	6769.45357703474	1368196051.88422	119215754754.385	48.0612237885976
"2253"	2018-04-10	6768.94790643761	6893.77795010355	6652.96633260603	6835.93730879604	713152806.782125	114907883603.462	47.1645260102833
"2252"	2018-04-11	6832.93457927661	6992.37234989435	6795.2003554133	6946.60529470132	739852102.527307	116007858087.514	46.7109001957002
"2251"	2018-04-12	6943.70400386217	8092.49858641461	6754.76576335797	7915.50685080822	2343595962.29692	117901843870.278	45.6818606514385
"2250"	2018-04-13	7915.94069057496	8233.03662641905	7740.33712438334	7881.46628788454	1998682910.13232	134426438496.815	45.6360476254178
"2249"	2018-04-14	7877.34362764737	8190.10631602047	7821.53595932704	8002.76652594214	1010635405.47366	133784485760.74	46.0604257841559
"2248"	2018-04-15	8001.48641283168	8422.0723191019	7996.98233039105	8354.77502095457	1039373912.22491	135909164604.702	46.0334438697638
"2247"	2018-04-16	8356.56652615152	8412.49765785611	7894.89290444701	8056.63349362832	1315562990.38451	141955106516.858	44.978216887065
"2246"	2018-04-17	8055.84680811528	8169.44162883521	7821.15771920382	7887.65039950495	1069260468.66893	136863021499.709	44.797585500216
"2245"	2018-04-18	7885.96111443821	8232.8009569871	7870.2995993952	8167.29358497943	1016584071.23381	133992561818.94	44.9576291620364
"2244"	2018-04-19	8167.91563859158	8297.52480749526	8097.5001310342	8276.95351387215	1022783933.31272	138801506305.882	43.3512928029691
"2243"	2018-04-20	8272.5527149858	8936.03428527584	8204.36816309602	8870.55437295459	1632904384.23552	140593827199.717	42.4983400104702
"2242"	2018-04-21	8867.09008063635	9054.83715027889	8609.00219477228	8919.35629891756	1469646140.99289	150715745371.868	41.5874534569351
"2241"	2018-04-22	8919.22175484533	9040.06030103604	8754.40524928986	8807.8769791023	1124165940.19375	151619679277.389	42.7827702954631
"2240"	2018-04-23	8791.18023151451	9010.34829498401	8771.71109366315	8949.65579394314	1006648858.22283	149459891547.36	41.9571595320505
